,CARD_SIDO_NM,CARD_CCG_NM,STD_CLSS_NM,REG_YYMM,LP
16236,경기,과천시,슈퍼마켓,201903,8.597493117724229
16237,경기,과천시,스포츠 및 레크레이션 용품 임대업,201903,0.59617656625956
16238,경기,과천시,여관업,201903,0.0
16239,경기,과천시,욕탕업,201903,0.08163449407582364
16240,경기,과천시,육류 소매업,201903,1.1526758568799624
16241,경기,과천시,일식 음식점업,201903,0.16133330839793875
16242,경기,과천시,전시 및 행사 대행업,201903,1.1744936872543248
16243,경기,과천시,중식 음식점업,201903,1.3902051991134707
16244,경기,과천시,차량용 가스 충전업,201903,0.6186212369270573
16245,경기,과천시,차량용 주유소 운영업,201903,6.070356560900395
16246,경기,과천시,체인화 편의점,201903,10.05212765740019
16247,경기,과천시,피자 햄버거 샌드위치 및 유사 음식점업,201903,2.3182142257365514
16248,경기,과천시,한식 음식점업,201903,36.387338179044285
16249,경기,과천시,화장품 및 방향제 소매업,201903,0.5438928962706923
16250,경기,광명시,건강보조식품 소매업,201903,0.22014426522604652
16251,경기,광명시,과실 및 채소 소매업,201903,0.7189025627919967
16252,경기,광명시,관광 민예품 및 선물용품 소매업,201903,0.0
16253,경기,광명시,그외 기타 스포츠시설 운영업,201903,0.0
16254,경기,광명시,그외 기타 종합 소매업,201903,0.0
16255,경기,광명시,기타 대형 종합 소매업,201903,21.518592317267636
16256,경기,광명시,기타 수상오락 서비스업,201903,0.004063176266474987
16257,경기,광명시,기타 외국식 음식점업,201903,1.489234048803472
16258,경기,광명시,기타 주점업,201903,0.3284490531846339
16259,경기,광명시,기타음식료품위주종합소매업,201903,0.7374232327262897
16260,경기,광명시,마사지업,201903,0.07256266130228967
16261,경기,광명시,비알콜 음료점업,201903,1.4842775805677875
16262,경기,광명시,빵 및 과자류 소매업,201903,2.2938552827116077
16263,경기,광명시,서양식 음식점업,201903,2.319800902006173
16264,경기,광명시,수산물 소매업,201903,0.24515589717162162
16265,경기,광명시,슈퍼마켓,201903,10.423700698737953
16266,경기,광명시,스포츠 및 레크레이션 용품 임대업,201903,1.1449260658204734
16267,경기,광명시,여관업,201903,0.6370178065369277
16268,경기,광명시,욕탕업,201903,0.32859911128054525
16269,경기,광명시,육류 소매업,201903,2.151388250237816
16270,경기,광명시,일반유흥 주점업,201903,1.2381122999773961
16271,경기,광명시,일식 음식점업,201903,1.3724780108065948
16272,경기,광명시,전시 및 행사 대행업,201903,0.03163375776929896
16273,경기,광명시,중식 음식점업,201903,1.6088471363762045
16274,경기,광명시,차량용 가스 충전업,201903,0.21295565834555896
16275,경기,광명시,차량용 주유소 운영업,201903,9.66500501814772
16276,경기,광명시,체인화 편의점,201903,8.217648134928348
16277,경기,광명시,택시 운송업,201903,0.010655866939960597
16278,경기,광명시,피자 햄버거 샌드위치 및 유사 음식점업,201903,2.3637218261671755
16279,경기,광명시,한식 음식점업,201903,28.21701528849611
16280,경기,광명시,호텔업,201903,0.0
16281,경기,광명시,화장품 및 방향제 소매업,201903,0.9438340894058829
16282,경기,광주시,건강보조식품 소매업,201903,0.07834233652934434
16283,경기,광주시,골프장 운영업,201903,1.9955336439603037
16284,경기,광주시,과실 및 채소 소매업,201903,0.5171736570472947
16285,경기,광주시,관광 민예품 및 선물용품 소매업,201903,0.017066899436986038
16286,경기,광주시,그외 기타 스포츠시설 운영업,201903,0.0
16287,경기,광주시,그외 기타 종합 소매업,201903,0.15538394492291935
16288,경기,광주시,기타 대형 종합 소매업,201903,5.5851448325558835
16289,경기,광주시,기타 수상오락 서비스업,201903,0.001863879721536038
16290,경기,광주시,기타 외국식 음식점업,201903,1.1790580446480297
16291,경기,광주시,기타 주점업,201903,0.13607260959679598
16292,경기,광주시,기타음식료품위주종합소매업,201903,1.7180647480366735
16293,경기,광주시,마사지업,201903,0.031757456900251786
16294,경기,광주시,버스 운송업,201903,0.0
16295,경기,광주시,비알콜 음료점업,201903,0.8233246184928983
16296,경기,광주시,빵 및 과자류 소매업,201903,1.3275784871428866
16297,경기,광주시,서양식 음식점업,201903,1.7334023200882034
16298,경기,광주시,수산물 소매업,201903,0.18139631259098185
16299,경기,광주시,슈퍼마켓,201903,21.609886603096307
16300,경기,광주시,스포츠 및 레크레이션 용품 임대업,201903,2.989212844748168
16301,경기,광주시,여관업,201903,0.2542069062933554
16302,경기,광주시,여행사업,201903,0.002629991886755101
16303,경기,광주시,욕탕업,201903,0.42624485818665
16304,경기,광주시,육류 소매업,201903,2.2682787492631253
16305,경기,광주시,일반유흥 주점업,201903,0.2062368908290677
16306,경기,광주시,일식 음식점업,201903,1.3292193094072453
16307,경기,광주시,전시 및 행사 대행업,201903,0.022830524624358618
16308,경기,광주시,중식 음식점업,201903,1.6614635625989354
16309,경기,광주시,차량용 가스 충전업,201903,0.45040767491432143
16310,경기,광주시,차량용 주유소 운영업,201903,19.27289197864278
16311,경기,광주시,체인화 편의점,201903,9.250734848604129
16312,경기,광주시,피자 햄버거 샌드위치 및 유사 음식점업,201903,1.23140912661265
16313,경기,광주시,한식 음식점업,201903,23.133300013574534
16314,경기,광주시,화장품 및 방향제 소매업,201903,0.40988232504662986
16315,경기,구리시,건강보조식품 소매업,201903,0.03191784376001092
16316,경기,구리시,과실 및 채소 소매업,201903,1.5727750317961118
16317,경기,구리시,관광 민예품 및 선물용품 소매업,201903,0.028251113788587804
16318,경기,구리시,그외 기타 스포츠시설 운영업,201903,0.0
16319,경기,구리시,그외 기타 종합 소매업,201903,0.05089500778782073
16320,경기,구리시,기타 대형 종합 소매업,201903,7.96112912657131
16321,경기,구리시,기타 수상오락 서비스업,201903,0.00770571873481145
16322,경기,구리시,기타 외국식 음식점업,201903,2.041062160843106
16323,경기,구리시,기타 주점업,201903,0.403621116952434
16324,경기,구리시,기타음식료품위주종합소매업,201903,0.39950006291579127
16325,경기,구리시,마사지업,201903,0.03545831946488879
16326,경기,구리시,비알콜 음료점업,201903,2.1037594710299925
16327,경기,구리시,빵 및 과자류 소매업,201903,1.58794320407531
16328,경기,구리시,서양식 음식점업,201903,2.4055830889720773
16329,경기,구리시,수산물 소매업,201903,2.670157635191464
16330,경기,구리시,슈퍼마켓,201903,15.294693248316872
16331,경기,구리시,스포츠 및 레크레이션 용품 임대업,201903,6.932791721893943
16332,경기,구리시,여관업,201903,0.8815872806614737
16333,경기,구리시,욕탕업,201903,0.2228288331465083
16334,경기,구리시,육류 소매업,201903,2.1569863262549407
16335,경기,구리시,일반유흥 주점업,201903,1.5802838474375285
16336,경기,구리시,일식 음식점업,201903,1.6325149543916686
16337,경기,구리시,전시 및 행사 대행업,201903,0.02617977863987279
16338,경기,구리시,중식 음식점업,201903,1.614192552641936
16339,경기,구리시,차량용 가스 충전업,201903,0.6806775502029438
16340,경기,구리시,차량용 주유소 운영업,201903,7.6053711015392365
16341,경기,구리시,체인화 편의점,201903,8.161020344732185
16342,경기,구리시,피자 햄버거 샌드위치 및 유사 음식점업,201903,2.0136289604520674
16343,경기,구리시,한식 음식점업,201903,28.65525649634832
16344,경기,구리시,화장품 및 방향제 소매업,201903,1.2422281014567862
16345,경기,군포시,건강보조식품 소매업,201903,0.24870814143827272
16346,경기,군포시,골프장 운영업,201903,0.26908528625025346
16347,경기,군포시,과실 및 채소 소매업,201903,1.193921550669876
16348,경기,군포시,관광 민예품 및 선물용품 소매업,201903,0.0001300190632173562
16349,경기,군포시,그외 기타 스포츠시설 운영업,201903,0.0
16350,경기,군포시,그외 기타 종합 소매업,201903,0.00046435379720484357
16351,경기,군포시,기타 대형 종합 소매업,201903,27.834898848161423
16352,경기,군포시,기타 수상오락 서비스업,201903,0.0052026199438830675
16353,경기,군포시,기타 외국식 음식점업,201903,1.8858853454557838
16354,경기,군포시,기타 주점업,201903,0.2730839915825834
16355,경기,군포시,기타음식료품위주종합소매업,201903,1.1122816335939516
16356,경기,군포시,마사지업,201903,0.0795902408409102
16357,경기,군포시,비알콜 음료점업,201903,1.7794815084801487
16358,경기,군포시,빵 및 과자류 소매업,201903,2.1977033533097536
16359,경기,군포시,서양식 음식점업,201903,2.158272682514881
16360,경기,군포시,수산물 소매업,201903,0.38376866287496214
16361,경기,군포시,슈퍼마켓,201903,9.21804749847861
16362,경기,군포시,스포츠 및 레크레이션 용품 임대업,201903,2.1351119162387917
16363,경기,군포시,여관업,201903,0.5472591650575265
16364,경기,군포시,여행사업,201903,0.0
16365,경기,군포시,욕탕업,201903,0.5763860232167107
16366,경기,군포시,육류 소매업,201903,2.086469852977382
16367,경기,군포시,일반유흥 주점업,201903,0.8384285482955177
16368,경기,군포시,일식 음식점업,201903,1.5710677730478535
16369,경기,군포시,전시 및 행사 대행업,201903,0.03203236320798266
16370,경기,군포시,중식 음식점업,201903,2.2373323465157204
16371,경기,군포시,차량용 가스 충전업,201903,0.7215671604290155
16372,경기,군포시,차량용 주유소 운영업,201903,4.797214604382435
16373,경기,군포시,체인화 편의점,201903,8.714754626365535
16374,경기,군포시,택시 운송업,201903,0.05020320834484409
16375,경기,군포시,피자 햄버거 샌드위치 및 유사 음식점업,201903,2.184739945013498
16376,경기,군포시,한식 음식점업,201903,23.82879740618586
16377,경기,군포시,화장품 및 방향제 소매업,201903,1.0381093242656125
16378,경기,김포시,건강보조식품 소매업,201903,0.14850090133380758
16379,경기,김포시,골프장 운영업,201903,0.4117452726814582
16380,경기,김포시,과실 및 채소 소매업,201903,0.7555767427873583
16381,경기,김포시,관광 민예품 및 선물용품 소매업,201903,0.011375609547493976
16382,경기,김포시,그외 기타 스포츠시설 운영업,201903,0.006126046409253908
16383,경기,김포시,그외 기타 종합 소매업,201903,0.024951714620955835
16384,경기,김포시,기타 대형 종합 소매업,201903,18.599993081203873
16385,경기,김포시,기타 수상오락 서비스업,201903,0.01175906074118551
16386,경기,김포시,기타 외국식 음식점업,201903,1.5399243314973519
16387,경기,김포시,기타 주점업,201903,0.12425391136716123
16388,경기,김포시,기타음식료품위주종합소매업,201903,3.059790748737682
16389,경기,김포시,마사지업,201903,0.038633403906059544
16390,경기,김포시,비알콜 음료점업,201903,1.0223022383690872
16391,경기,김포시,빵 및 과자류 소매업,201903,1.6882678229220873
16392,경기,김포시,서양식 음식점업,201903,2.500295821293869
16393,경기,김포시,수산물 소매업,201903,0.08278647390567626
16394,경기,김포시,슈퍼마켓,201903,14.869478310243178
16395,경기,김포시,스포츠 및 레크레이션 용품 임대업,201903,2.5645915972399247
16396,경기,김포시,여관업,201903,0.3469755438528861
16397,경기,김포시,여행사업,201903,0.0028468098019474044
16398,경기,김포시,욕탕업,201903,0.5674481441797022
16399,경기,김포시,육류 소매업,201903,1.279845127807291
16400,경기,김포시,일반유흥 주점업,201903,0.515360042301746
16401,경기,김포시,일식 음식점업,201903,1.0779687736161698
16402,경기,김포시,전시 및 행사 대행업,201903,0.17581753194558716
16403,경기,김포시,중식 음식점업,201903,1.7065511820564199
16404,경기,김포시,차량용 가스 충전업,201903,0.32349126631995573
16405,경기,김포시,차량용 주유소 운영업,201903,14.04015084820576
16406,경기,김포시,체인화 편의점,201903,9.64244821539499
16407,경기,김포시,택시 운송업,201903,0.002553414766432549
16408,경기,김포시,피자 햄버거 샌드위치 및 유사 음식점업,201903,1.7485831428844194
16409,경기,김포시,한식 음식점업,201903,20.604613963579506
16410,경기,김포시,호텔업,201903,0.01155431320076927
16411,경기,김포시,화장품 및 방향제 소매업,201903,0.49343859127895057
16412,경기,남양주시,건강보조식품 소매업,201903,0.08908204466143989
16413,경기,남양주시,골프장 운영업,201903,1.003732674991661
16414,경기,남양주시,과실 및 채소 소매업,201903,0.9517747684882345
